,date,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_home
112,2021-05-12,29,0,1.0,0.0,0.6,1.8,33.0,4,5.0,2.0,20.7,0.0,0.0,0.0,0,5,20,2,1.0,0.6666666666666666,17.0,4.0,17.099999999999998,0.6666666666666666,0.0,0.0,0,1
113,2021-05-19,30,0,3.0,1.0,1.8,1.0,68.0,12,6.0,3.0,14.2,0.0,0.0,0.0,0,6,19,2,1.0,0.3333333333333333,12.666666666666666,3.0,18.666666666666668,0.3333333333333333,0.0,0.0,0,1
114,2021-05-23,31,1,2.0,0.0,0.8,0.2,54.0,12,16.0,5.0,20.8,1.0,0.0,0.0,1,4,16,6,2.0,0.3333333333333333,10.0,3.0,17.299999999999997,0.3333333333333333,0.0,0.0,0,1
115,2021-08-13,0,0,0.0,2.0,1.3,1.2,64.0,12,22.0,4.0,19.0,1.0,0.0,0.0,0,3,20,4,2.0,0.3333333333333333,9.0,3.333333333333333,18.566666666666663,0.3333333333333333,0.0,0.0,0,0
116,2021-08-22,11,1,0.0,2.0,0.3,3.1,35.0,12,6.0,3.0,18.7,0.0,0.0,0.0,1,5,16,6,1.6666666666666667,1.0,14.666666666666666,4.0,17.999999999999996,0.6666666666666666,0.0,0.0,0,0
117,2021-08-28,22,0,0.0,5.0,0.2,4.4,20.0,20,1.0,0.0,6.8,0.0,0.0,0.0,0,12,12,5,0.6666666666666666,1.3333333333333333,14.666666666666666,4.0,19.5,0.6666666666666666,0.0,0.0,0,0
118,2021-09-26,34,1,3.0,1.0,1.1,1.0,46.0,12,12.0,7.0,17.7,0.0,0.0,0.0,1,17,16,6,0.0,3.0,9.666666666666666,2.333333333333333,14.833333333333329,0.3333333333333333,0.0,0.0,0,1
119,2021-10-02,35,0,0.0,0.0,0.4,1.1,42.0,12,8.0,2.0,21.1,1.0,0.0,0.0,0,4,17,5,1.0,2.6666666666666665,6.333333333333333,3.333333333333333,14.399999999999997,0.0,0.0,0.0,0,0
120,2021-10-18,36,1,2.0,2.0,1.7,0.7,54.0,10,17.0,6.0,17.6,1.0,0.0,0.0,1,6,20,0,1.0,2.0,7.0,3.0,15.199999999999998,0.3333333333333333,0.0,0.0,0,0
121,2021-10-22,37,1,3.0,1.0,2.7,1.4,53.0,12,21.0,8.0,17.3,1.0,0.0,1.0,1,1,20,4,1.6666666666666667,1.0,12.333333333333334,5.0,18.8,0.6666666666666666,0.0,0.0,0,1
122,2021-10-30,1,0,2.0,0.0,0.7,1.3,36.0,16,9.0,5.0,16.7,0.0,0.0,0.0,0,10,12,5,1.6666666666666667,1.0,15.333333333333334,5.333333333333333,18.666666666666668,1.0,0.0,0.3333333333333333,0,1
123,2021-11-20,3,0,0.0,4.0,0.4,4.3,38.0,16,5.0,3.0,19.9,0.0,0.0,0.0,0,11,17,5,2.333333333333333,1.0,15.666666666666666,6.333333333333333,17.2,0.6666666666666666,0.0,0.3333333333333333,0,0
124,2021-11-27,4,1,2.0,0.0,2.5,0.3,66.0,16,24.0,6.0,17.8,1.0,0.0,0.0,1,14,12,5,1.6666666666666667,1.6666666666666667,11.666666666666666,5.333333333333333,17.966666666666665,0.3333333333333333,0.0,0.3333333333333333,0,1
125,2021-12-02,5,0,2.0,3.0,1.4,1.9,56.0,16,17.0,7.0,16.5,1.0,0.0,0.0,0,13,20,3,1.3333333333333333,1.3333333333333333,12.666666666666666,4.666666666666667,18.13333333333333,0.3333333333333333,0.0,0.0,0,0
126,2021-12-06,6,0,1.0,2.0,1.0,0.9,63.0,12,10.0,3.0,16.1,0.0,0.0,0.0,0,7,20,0,1.3333333333333333,2.333333333333333,15.333333333333334,5.333333333333333,18.066666666666663,0.6666666666666666,0.0,0.0,0,0
127,2021-12-11,7,1,3.0,0.0,1.8,0.6,61.0,16,15.0,5.0,15.7,0.0,0.0,0.0,1,16,15,5,1.6666666666666667,1.6666666666666667,17.0,5.333333333333333,16.799999999999997,0.6666666666666666,0.0,0.0,0,1
128,2021-12-15,8,1,2.0,0.0,2.8,0.4,55.0,16,20.0,7.0,19.6,2.0,0.0,1.0,1,18,20,2,2.0,1.6666666666666667,14.0,5.0,16.099999999999998,0.3333333333333333,0.0,0.0,0,1
129,2021-12-18,9,0,4.0,1.0,3.5,1.6,49.0,12,21.0,12.0,16.7,0.0,0.0,0.0,0,9,17,5,2.0,0.6666666666666666,15.0,5.0,17.13333333333333,0.6666666666666666,0.0,0.3333333333333333,0,1
130,2022-01-01,13,1,1.0,2.0,0.8,2.0,29.0,12,7.0,2.0,15.6,0.0,0.0,0.0,1,12,12,5,3.0,0.3333333333333333,18.666666666666668,8.0,17.333333333333332,0.6666666666666666,0.0,0.3333333333333333,0,0
131,2022-02-10,16,0,1.0,0.0,1.8,0.8,42.0,12,12.0,2.0,17.2,0.0,0.0,0.0,0,19,19,3,2.333333333333333,1.0,16.0,7.0,17.3,0.6666666666666666,0.0,0.3333333333333333,0,1
132,2022-02-19,18,1,2.0,1.0,1.7,0.6,66.0,12,24.0,7.0,16.0,0.0,0.0,0.0,1,3,15,5,2.0,1.0,13.333333333333334,5.333333333333333,16.499999999999996,0.0,0.0,0.0,0,1
133,2022-02-24,12,1,2.0,1.0,3.1,1.0,56.0,12,26.0,5.0,15.6,1.0,0.0,0.0,1,19,19,3,1.3333333333333333,1.0,14.333333333333334,3.6666666666666665,16.266666666666662,0.0,0.0,0.0,0,1
134,2022-03-13,21,1,2.0,0.0,2.4,0.4,46.0,12,20.0,6.0,16.2,0.0,1.0,1.0,1,10,16,6,1.6666666666666667,0.6666666666666666,20.666666666666668,4.666666666666667,16.266666666666662,0.3333333333333333,0.0,0.0,0,1
135,2022-03-16,19,1,0.0,2.0,0.5,0.8,49.0,12,9.0,2.0,22.5,0.0,0.0,0.0,1,11,20,2,2.0,0.6666666666666666,23.33333333333333,6.0,15.93333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
136,2022-03-19,23,0,1.0,0.0,1.3,0.5,53.0,12,10.0,3.0,19.5,0.0,0.0,0.0,0,1,12,5,1.3333333333333333,1.0,18.33333333333333,4.333333333333333,18.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
137,2022-04-04,24,0,0.0,3.0,0.8,1.5,68.0,12,12.0,3.0,18.5,0.0,0.0,0.0,0,6,20,0,1.0,0.6666666666666666,13.0,3.6666666666666665,19.399999999999995,0.0,0.3333333333333333,0.3333333333333333,0,0
138,2022-04-09,25,1,1.0,2.0,1.9,0.6,64.0,12,20.0,4.0,16.7,2.0,0.0,0.0,1,4,15,5,0.3333333333333333,1.6666666666666667,10.333333333333334,2.6666666666666665,20.166666666666664,0.0,0.0,0.0,0,0
139,2022-04-16,26,0,0.0,1.0,1.7,0.8,75.0,12,23.0,6.0,18.3,1.0,0.0,0.0,0,16,15,5,0.6666666666666666,1.6666666666666667,14.0,3.333333333333333,18.23333333333333,0.6666666666666666,0.0,0.0,0,0
140,2022-04-20,17,0,4.0,2.0,2.0,0.7,33.0,12,13.0,3.0,19.5,0.0,1.0,1.0,0,5,19,2,0.3333333333333333,2.0,18.33333333333333,4.333333333333333,17.833333333333332,1.0,0.0,0.0,0,1
141,2022-04-23,27,1,3.0,1.0,2.3,1.8,54.0,12,13.0,6.0,19.3,1.0,1.0,1.0,1,13,12,5,1.6666666666666667,1.6666666666666667,18.666666666666668,4.333333333333333,18.166666666666664,1.0,0.3333333333333333,0.3333333333333333,0,1
142,2022-05-01,28,0,2.0,1.0,0.9,0.5,43.0,12,13.0,7.0,19.3,0.0,0.0,0.0,0,18,16,6,2.333333333333333,1.3333333333333333,16.333333333333332,5.0,19.03333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1
143,2022-05-08,29,1,2.0,1.0,2.0,0.3,64.0,12,19.0,9.0,14.3,2.0,0.0,0.0,1,9,14,6,3.0,1.3333333333333333,13.0,5.333333333333333,19.366666666666664,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,1
144,2022-05-12,14,0,0.0,3.0,0.5,2.7,43.0,15,9.0,5.0,24.0,0.0,0.0,0.0,0,17,19,3,2.333333333333333,1.0,15.0,7.333333333333333,17.63333333333333,1.0,0.3333333333333333,0.3333333333333333,0,0
145,2022-05-16,30,0,0.0,2.0,0.6,1.6,49.0,12,11.0,2.0,21.1,0.0,0.0,0.0,0,14,20,0,1.3333333333333333,1.6666666666666667,13.666666666666666,7.0,19.2,0.6666666666666666,0.0,0.0,0,0
146,2022-05-22,31,1,5.0,1.0,4.2,1.1,73.0,12,25.0,8.0,17.0,0.0,1.0,1.0,1,7,16,6,0.6666666666666666,2.0,13.0,5.333333333333333,19.8,0.6666666666666666,0.0,0.0,0,1
147,2022-08-05,0,0,2.0,0.0,1.0,1.2,44.0,15,10.0,2.0,14.6,1.0,0.0,0.0,0,6,20,4,1.6666666666666667,2.0,15.0,5.0,20.7,0.0,0.3333333333333333,0.3333333333333333,0,1
148,2022-08-13,11,1,4.0,2.0,2.7,0.5,50.0,15,19.0,7.0,13.0,0.0,0.0,0.0,1,10,15,5,2.333333333333333,1.0,15.333333333333334,4.0,17.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
149,2022-08-20,22,0,3.0,0.0,1.3,0.3,57.0,15,14.0,6.0,14.8,0.0,0.0,0.0,0,2,17,5,3.6666666666666665,1.0,18.0,5.666666666666667,14.866666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
150,2022-08-27,32,1,2.0,1.0,2.6,0.8,71.0,15,22.0,8.0,15.5,1.0,0.0,0.0,1,8,17,5,3.0,0.6666666666666666,14.333333333333334,5.0,14.133333333333333,0.3333333333333333,0.0,0.0,0,1
151,2022-08-31,33,1,2.0,1.0,2.4,0.4,59.0,15,22.0,8.0,16.3,1.0,0.0,0.0,1,1,19,2,3.0,1.0,18.33333333333333,7.0,14.43333333333333,0.3333333333333333,0.0,0.0,0,1
152,2022-09-04,34,0,1.0,3.0,1.3,1.5,60.0,15,16.0,3.0,18.6,1.0,0.0,0.0,0,13,16,6,2.333333333333333,0.6666666666666666,19.33333333333333,7.333333333333333,15.533333333333331,0.6666666666666666,0.0,0.0,0,0
153,2022-09-18,36,0,3.0,0.0,1.5,0.5,63.0,15,13.0,7.0,18.2,0.0,0.0,0.0,0,3,12,6,1.6666666666666667,1.6666666666666667,20.0,6.333333333333333,16.8,1.0,0.0,0.0,0,1
154,2022-10-01,37,1,3.0,1.0,2.4,1.6,64.0,15,22.0,9.0,18.6,1.0,0.0,0.0,1,17,12,5,2.0,1.3333333333333333,17.0,6.0,17.7,0.6666666666666666,0.0,0.0,0,1
155,2022-10-09,1,1,3.0,2.0,2.7,1.1,43.0,15,10.0,6.0,14.3,0.0,1.0,1.0,1,11,16,6,2.333333333333333,1.3333333333333333,17.0,6.333333333333333,18.466666666666665,0.6666666666666666,0.0,0.0,0,1
156,2022-10-16,2,0,1.0,0.0,0.5,1.8,53.0,15,9.0,4.0,16.6,1.0,0.0,0.0,0,9,14,6,3.0,1.0,15.0,7.333333333333333,17.03333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
157,2022-10-23,4,0,1.0,1.0,1.0,0.7,59.0,15,12.0,3.0,17.2,0.0,0.0,0.0,0,16,14,6,2.333333333333333,1.0,13.666666666666666,6.333333333333333,16.499999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0
158,2022-10-30,5,1,5.0,0.0,2.3,0.4,69.0,15,24.0,9.0,16.0,1.0,0.0,0.0,1,15,14,6,1.6666666666666667,1.0,10.333333333333334,4.333333333333333,16.03333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
159,2022-11-06,6,0,1.0,0.0,2.1,0.3,55.0,15,14.0,2.0,14.5,0.0,0.0,0.0,0,5,12,6,2.333333333333333,0.3333333333333333,15.0,5.333333333333333,16.599999999999998,0.6666666666666666,0.0,0.0,0,1
160,2022-11-12,7,0,2.0,0.0,2.1,0.7,62.0,15,14.0,3.0,13.7,0.0,0.0,0.0,0,19,19,5,2.333333333333333,0.3333333333333333,16.666666666666668,4.666666666666667,15.899999999999997,0.3333333333333333,0.0,0.0,0,1
161,2022-12-26,8,1,3.0,1.0,2.1,1.0,66.0,15,16.0,5.0,18.2,1.0,0.0,0.0,1,18,20,0,2.6666666666666665,0.0,17.333333333333332,4.666666666666667,14.733333333333327,0.3333333333333333,0.0,0.0,0,1
162,2022-12-31,9,0,4.0,2.0,2.9,1.2,32.0,15,14.0,7.0,11.2,0.0,0.0,0.0,0,4,17,5,2.0,0.3333333333333333,14.666666666666666,3.333333333333333,15.466666666666663,0.3333333333333333,0.0,0.0,0,1
163,2023-01-03,10,1,0.0,0.0,1.1,1.0,66.0,15,17.0,4.0,17.0,0.0,0.0,0.0,1,14,19,1,3.0,1.0,14.666666666666666,5.0,14.366666666666664,0.3333333333333333,0.0,0.0,0,0
164,2023-01-15,12,0,2.0,0.0,1.8,1.6,49.0,15,14.0,5.0,17.9,2.0,0.0,0.0,0,17,16,6,2.333333333333333,1.0,15.666666666666666,5.333333333333333,15.466666666666663,0.3333333333333333,0.0,0.0,0,1
165,2023-01-22,13,1,3.0,2.0,3.1,0.4,57.0,15,25.0,5.0,14.2,0.0,0.0,0.0,1,13,16,6,2.0,0.6666666666666666,15.0,5.333333333333333,15.366666666666664,0.6666666666666666,0.0,0.0,0,1
166,2023-02-04,14,0,0.0,1.0,0.9,1.7,70.0,15,15.0,2.0,17.6,0.0,0.0,0.0,0,7,12,5,1.6666666666666667,0.6666666666666666,18.666666666666668,4.666666666666667,16.366666666666664,0.6666666666666666,0.0,0.0,0,0
167,2023-02-11,15,1,1.0,1.0,1.6,2.0,69.0,15,23.0,7.0,19.6,0.0,0.0,0.0,1,3,15,5,1.6666666666666667,1.0,18.0,4.0,16.566666666666666,0.6666666666666666,0.0,0.0,0,0
168,2023-02-15,3,1,1.0,3.0,1.6,1.8,63.0,15,9.0,0.0,19.2,0.0,1.0,1.0,1,12,19,2,1.3333333333333333,1.3333333333333333,21.0,4.666666666666667,17.13333333333333,0.0,0.0,0.0,0,0
169,2023-02-18,16,0,4.0,2.0,3.2,0.5,67.0,15,20.0,5.0,15.7,0.0,0.0,0.0,0,1,12,5,0.6666666666666666,1.6666666666666667,15.666666666666666,3.0,18.8,0.0,0.3333333333333333,0.3333333333333333,0,1
170,2023-02-25,17,0,1.0,0.0,0.7,0.0,65.0,15,10.0,2.0,19.4,1.0,0.0,0.0,0,10,15,5,2.0,2.0,17.333333333333332,4.0,18.166666666666668,0.0,0.3333333333333333,0.3333333333333333,0,1
171,2023-03-01,35,1,4.0,0.0,2.6,1.2,73.0,15,15.0,5.0,12.9,0.0,0.0,0.0,1,7,19,2,2.0,1.6666666666666667,13.0,2.333333333333333,18.099999999999994,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1
172,2023-03-04,18,1,3.0,2.0,2.1,1.3,79.0,15,31.0,9.0,18.1,2.0,0.0,0.0,1,2,15,5,3.0,0.6666666666666666,15.0,4.0,15.999999999999998,0.3333333333333333,0.0,0.0,0,1
173,2023-03-12,19,0,3.0,0.0,2.3,0.8,55.0,15,15.0,7.0,15.2,1.0,0.0,0.0,0,8,14,6,2.6666666666666665,0.6666666666666666,18.666666666666668,5.333333333333333,16.8,1.0,0.0,0.0,0,1
174,2023-03-19,20,1,4.0,1.0,1.6,0.8,62.0,15,15.0,5.0,16.4,0.0,0.0,0.0,1,6,14,6,3.333333333333333,0.6666666666666666,20.33333333333333,7.0,15.4,1.0,0.0,0.0,0,1
175,2023-04-01,21,1,4.0,1.0,3.8,0.7,66.0,15,12.0,4.0,13.9,0.0,1.0,1.0,1,9,15,5,3.333333333333333,1.0,20.33333333333333,7.0,16.566666666666666,1.0,0.0,0.0,0,1
176,2023-04-09,23,0,2.0,2.0,1.4,3.9,41.0,15,9.0,5.0,15.7,0.0,0.0,0.0,0,11,16,6,3.6666666666666665,0.6666666666666666,14.0,5.333333333333333,15.166666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
177,2023-04-16,24,0,2.0,2.0,2.7,1.8,70.0,15,10.0,5.0,13.9,0.0,0.0,1.0,0,18,14,6,3.333333333333333,1.3333333333333333,12.0,4.666666666666667,15.33333333333333,0.0,0.3333333333333333,0.3333333333333333,0,0
178,2019-08-31,32,0,0.0,1.0,0.4,1.4,48.0,15,10.0,2.0,24.9,2.0,0.0,0.0,0,6,15,5,1.3333333333333333,1.6666666666666667,11.666666666666666,4.666666666666667,19.4,0.3333333333333333,0.0,0.0,1,0
179,2019-09-16,33,1,0.0,0.0,1.3,0.6,46.0,15,10.0,5.0,18.0,0.0,0.0,0.0,1,18,20,0,1.0,1.0,12.666666666666666,4.0,21.1,1.0,0.0,0.0,1,0
180,2019-09-22,34,0,2.0,3.0,1.5,2.4,42.0,15,14.0,9.0,19.0,2.0,0.0,0.0,0,0,16,6,0.6666666666666666,0.3333333333333333,9.0,3.333333333333333,20.9,0.6666666666666666,0.0,0.0,1,0
181,2019-10-19,37,1,2.0,1.0,3.0,1.2,49.0,15,24.0,8.0,16.9,3.0,0.0,0.0,1,4,15,5,0.6666666666666666,1.3333333333333333,11.333333333333334,5.333333333333333,20.633333333333333,1.3333333333333333,0.0,0.0,1,1
182,2019-10-26,1,0,0.0,3.0,1.0,2.9,37.0,10,11.0,5.0,17.0,0.0,0.0,0.0,0,12,12,5,1.3333333333333333,1.3333333333333333,16.0,7.333333333333333,17.966666666666665,1.6666666666666667,0.0,0.0,1,0
183,2019-11-02,2,1,1.0,2.0,0.4,2.4,27.0,15,4.0,2.0,13.8,0.0,0.0,0.0,1,11,15,5,1.3333333333333333,2.333333333333333,16.333333333333332,7.333333333333333,17.633333333333333,1.6666666666666667,0.0,0.0,1,0
184,2019-11-10,3,0,1.0,2.0,0.6,2.4,50.0,15,13.0,4.0,23.2,1.0,0.0,0.0,0,19,14,6,1.0,2.0,13.0,5.0,15.9,1.0,0.0,0.0,1,0
185,2019-11-25,4,1,2.0,0.0,2.3,0.6,61.0,15,17.0,8.0,17.5,1.0,0.0,0.0,1,14,20,0,0.6666666666666666,2.333333333333333,9.333333333333334,3.6666666666666665,18.0,0.3333333333333333,0.0,0.0,1,1
186,2019-12-01,5,0,2.0,2.0,1.2,1.7,38.0,15,9.0,3.0,15.9,0.0,0.0,0.0,0,13,16,6,1.3333333333333333,1.3333333333333333,11.333333333333334,4.666666666666667,18.166666666666668,0.6666666666666666,0.0,0.0,1,0
187,2019-12-04,6,0,1.0,2.0,1.0,1.8,36.0,15,9.0,3.0,14.2,0.0,0.0,0.0,0,5,19,2,1.6666666666666667,1.3333333333333333,13.0,5.0,18.866666666666667,0.6666666666666666,0.0,0.0,1,0
188,2019-12-08,7,1,1.0,4.0,1.2,4.6,41.0,10,15.0,2.0,15.2,0.0,0.0,0.0,1,10,14,6,1.6666666666666667,1.3333333333333333,11.666666666666666,4.666666666666667,15.866666666666667,0.3333333333333333,0.0,0.0,1,0
189,2019-12-21,9,1,1.0,3.0,1.1,2.8,56.0,15,19.0,6.0,19.1,2.0,0.0,0.0,1,16,15,5,1.3333333333333333,2.6666666666666665,11.0,2.6666666666666665,15.1,0.0,0.0,0.0,1,0
190,2020-01-12,14,1,1.0,6.0,1.1,2.8,30.0,19,6.0,0.0,16.2,0.0,1.0,1.0,1,12,16,6,1.0,3.0,14.333333333333334,3.6666666666666665,16.166666666666668,0.6666666666666666,0.0,0.0,1,0
191,2020-01-18,15,0,1.0,1.0,0.6,1.1,45.0,4,8.0,3.0,16.4,1.0,0.0,0.0,0,4,15,5,1.0,4.333333333333333,13.333333333333334,2.6666666666666665,16.833333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0
192,2020-02-01,17,0,1.0,2.0,1.7,2.2,60.0,4,17.0,4.0,13.6,0.0,0.0,0.0,0,2,15,5,1.0,3.333333333333333,11.0,3.0,17.233333333333334,1.0,0.3333333333333333,0.3333333333333333,1,0
193,2020-02-16,18,1,2.0,3.0,1.8,3.4,55.0,4,18.0,4.0,14.8,1.0,0.0,0.0,1,17,14,6,1.0,3.0,10.333333333333334,2.333333333333333,15.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0
194,2020-02-22,19,0,0.0,2.0,0.5,2.6,54.0,4,4.0,1.0,16.9,0.0,0.0,0.0,0,16,15,5,1.3333333333333333,2.0,14.333333333333334,3.6666666666666665,14.933333333333332,0.6666666666666666,0.0,0.0,1,0
195,2020-03-09,21,0,0.0,4.0,0.5,2.1,36.0,10,4.0,1.0,15.4,0.0,0.0,0.0,0,10,20,0,1.0,2.333333333333333,13.0,3.0,15.1,0.3333333333333333,0.0,0.0,1,0
196,2020-06-21,23,1,1.0,2.0,1.0,1.1,27.0,15,8.0,4.0,15.0,1.0,0.0,0.0,1,5,16,6,0.6666666666666666,3.0,8.666666666666666,2.0,15.699999999999998,0.3333333333333333,0.0,0.0,1,0
197,2020-06-24,24,0,1.0,1.0,1.6,0.9,48.0,15,14.0,2.0,18.3,1.0,0.0,0.0,0,14,18,2,0.3333333333333333,2.6666666666666665,5.333333333333333,2.0,15.766666666666666,0.3333333333333333,0.0,0.0,1,0
198,2020-06-27,25,1,0.0,1.0,0.6,0.7,48.0,8,11.0,1.0,15.4,0.0,0.0,0.0,1,19,12,5,0.6666666666666666,2.333333333333333,8.666666666666666,2.333333333333333,16.233333333333334,0.6666666666666666,0.0,0.0,1,0
199,2020-07-05,26,0,0.0,2.0,0.7,0.7,30.0,16,9.0,3.0,18.0,0.0,0.0,0.0,0,11,16,6,0.6666666666666666,1.3333333333333333,11.0,2.333333333333333,16.233333333333334,0.6666666666666666,0.0,0.0,1,0
200,2020-07-09,27,1,0.0,3.0,0.5,2.3,34.0,16,9.0,1.0,20.4,1.0,0.0,0.0,1,13,20,3,0.3333333333333333,1.3333333333333333,11.333333333333334,2.0,17.233333333333334,0.3333333333333333,0.0,0.0,1,0
201,2020-07-12,28,1,2.0,0.0,1.7,1.2,45.0,15,12.0,9.0,18.5,1.0,0.0,0.0,1,6,14,6,0.0,2.0,9.666666666666666,1.6666666666666667,17.933333333333334,0.3333333333333333,0.0,0.0,1,1
202,2020-07-16,29,0,1.0,1.0,1.3,0.9,46.0,15,15.0,1.0,18.7,1.0,0.0,0.0,0,7,18,3,0.6666666666666666,1.6666666666666667,10.0,4.333333333333333,18.966666666666665,0.6666666666666666,0.0,0.0,1,0
203,2020-07-21,30,1,1.0,0.0,0.6,0.6,31.0,15,8.0,3.0,17.9,0.0,0.0,0.0,1,0,20,1,1.0,1.3333333333333333,12.0,3.6666666666666665,19.2,1.0,0.0,0.0,1,1
204,2020-07-26,31,0,1.0,1.0,1.0,0.9,38.0,10,13.0,4.0,16.7,1.0,0.0,0.0,0,18,16,6,1.3333333333333333,0.3333333333333333,11.666666666666666,4.333333333333333,18.366666666666664,0.6666666666666666,0.0,0.0,1,0
205,2020-09-28,22,0,3.0,0.0,1.4,0.7,36.0,15,12.0,5.0,14.5,0.0,0.0,0.0,0,8,17,0,1.0,0.6666666666666666,12.0,2.6666666666666665,17.766666666666666,0.6666666666666666,0.0,0.0,1,1
206,2020-10-04,32,1,7.0,2.0,2.7,1.8,31.0,12,18.0,11.0,16.7,0.0,0.0,0.0,1,11,19,6,1.6666666666666667,0.3333333333333333,11.0,4.0,16.366666666666664,0.3333333333333333,0.0,0.0,1,1
207,2020-10-18,33,0,1.0,0.0,0.7,0.6,50.0,12,10.0,4.0,19.4,1.0,0.0,0.0,0,10,19,6,3.6666666666666665,1.0,14.333333333333334,6.666666666666667,15.966666666666669,0.3333333333333333,0.0,0.0,1,1
208,2020-10-23,34,1,0.0,3.0,1.4,2.7,41.0,12,12.0,3.0,18.5,0.0,0.0,0.0,1,9,20,4,3.6666666666666665,0.6666666666666666,13.333333333333334,6.666666666666667,16.866666666666664,0.3333333333333333,0.0,0.0,1,0
209,2020-11-01,35,1,3.0,4.0,1.9,0.7,56.0,12,18.0,9.0,15.9,1.0,1.0,1.0,1,16,12,6,2.6666666666666665,1.6666666666666667,13.333333333333334,6.0,18.2,0.3333333333333333,0.0,0.0,1,0
210,2020-11-08,36,0,3.0,0.0,1.8,1.5,41.0,12,15.0,5.0,12.7,0.0,0.0,0.0,0,0,19,6,1.3333333333333333,2.333333333333333,13.333333333333334,5.333333333333333,17.933333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,1
211,2020-11-21,37,1,1.0,2.0,1.5,1.4,56.0,12,15.0,4.0,18.2,0.0,0.0,0.0,1,4,15,5,2.0,2.333333333333333,15.0,5.666666666666667,15.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0
212,2020-11-30,1,0,1.0,2.0,2.5,0.4,66.0,15,15.0,6.0,18.5,2.0,0.0,1.0,0,18,20,0,2.333333333333333,2.0,16.0,6.0,15.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0
213,2020-12-12,3,0,1.0,0.0,1.4,1.1,50.0,15,12.0,1.0,20.1,1.0,1.0,1.0,0,19,12,5,1.6666666666666667,1.3333333333333333,15.0,5.0,16.46666666666667,0.6666666666666666,0.0,0.3333333333333333,1,1
214,2020-12-26,6,1,3.0,0.0,3.9,0.9,39.0,12,20.0,9.0,12.3,0.0,0.0,0.0,1,6,15,5,1.0,1.3333333333333333,14.0,3.6666666666666665,18.933333333333334,1.0,0.3333333333333333,0.6666666666666666,1,1
215,2020-12-28,7,0,1.0,1.0,0.7,1.7,37.0,12,10.0,2.0,17.5,0.0,0.0,0.0,0,5,17,0,1.6666666666666667,0.6666666666666666,15.666666666666666,5.333333333333333,16.96666666666667,1.0,0.3333333333333333,0.6666666666666666,1,0
216,2021-01-01,8,0,1.0,2.0,1.4,2.1,52.0,12,15.0,5.0,14.4,1.0,0.0,0.0,0,13,20,4,1.6666666666666667,0.3333333333333333,14.0,4.0,16.633333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0
217,2021-01-20,0,0,0.0,2.0,0.6,3.4,31.0,12,11.0,4.0,18.6,1.0,0.0,0.0,0,12,18,2,1.6666666666666667,1.0,15.0,5.333333333333333,14.733333333333334,0.3333333333333333,0.0,0.0,1,0
218,2021-01-23,2,1,2.0,0.0,2.3,0.5,58.0,12,14.0,5.0,17.4,0.0,0.0,0.0,1,14,20,5,0.6666666666666666,1.6666666666666667,12.0,3.6666666666666665,16.833333333333332,0.6666666666666666,0.0,0.0,1,1
219,2021-01-30,13,0,1.0,0.0,0.6,1.9,41.0,12,8.0,4.0,16.2,0.0,0.0,0.0,0,16,20,5,1.0,1.3333333333333333,13.333333333333334,4.666666666666667,16.8,0.6666666666666666,0.0,0.0,1,1
220,2021-02-03,14,1,1.0,3.0,0.7,1.7,56.0,12,9.0,2.0,17.5,1.0,0.0,0.0,1,18,20,2,1.0,0.6666666666666666,11.0,4.333333333333333,17.400000000000002,0.3333333333333333,0.0,0.0,1,0
221,2021-02-06,15,1,1.0,0.0,1.2,0.8,35.0,12,12.0,8.0,16.6,0.0,0.0,0.0,1,0,12,5,1.3333333333333333,1.0,10.333333333333334,3.6666666666666665,17.033333333333335,0.3333333333333333,0.0,0.0,1,1
222,2021-02-13,16,0,0.0,0.0,0.1,2.2,42.0,12,4.0,1.0,23.9,0.0,0.0,0.0,0,4,20,5,1.0,1.0,9.666666666666666,4.666666666666667,16.76666666666667,0.3333333333333333,0.0,0.0,1,0
