,round,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,home_code,target_home,target_away,target_draw
1067,14,3.0,0.0,2.8,0.1,76.0,15,23.0,8.0,20.3,0.0,1.0,1.0,1,19,20,0,12,1,0,0
1068,16,1.0,2.0,1.4,1.1,75.0,15,12.0,3.0,16.2,1.0,0.0,0.0,0,14,20,1,12,0,1,0
1069,17,3.0,1.0,2.7,0.7,59.0,15,19.0,12.0,17.5,1.0,0.0,0.0,1,0,16,6,12,1,0,0
1070,19,2.0,0.0,2.2,0.1,61.0,15,15.0,4.0,13.3,0.0,0.0,0.0,0,7,19,2,12,1,0,0
1071,18,6.0,0.0,3.0,0.9,56.0,15,14.0,8.0,16.5,1.0,1.0,1.0,1,5,16,6,12,1,0,0
1072,20,1.0,0.0,3.5,0.4,75.0,15,19.0,5.0,15.8,0.0,1.0,1.0,1,18,20,2,12,1,0,0
1073,21,1.0,0.0,1.2,0.0,81.0,15,23.0,7.0,17.9,0.0,0.0,0.0,0,2,15,5,12,1,0,0
1074,25,2.0,0.0,1.8,0.5,65.0,15,24.0,7.0,18.3,1.0,0.0,0.0,0,8,12,5,12,1,0,0
1075,27,3.0,1.0,2.5,0.4,73.0,12,20.0,6.0,19.9,0.0,0.0,0.0,0,6,14,6,12,1,0,0
1076,28,1.0,0.0,1.9,1.0,61.0,15,15.0,4.0,16.2,0.0,0.0,0.0,1,17,12,5,12,1,0,0
1077,24,2.0,0.0,0.5,0.5,63.0,15,8.0,5.0,18.6,0.0,0.0,0.0,0,13,20,2,12,1,0,0
1078,30,1.0,0.0,1.0,0.5,61.0,15,19.0,5.0,20.2,0.0,0.0,0.0,1,10,20,0,12,1,0,0
1079,31,4.0,1.0,1.6,0.5,75.0,16,20.0,9.0,18.9,2.0,0.0,0.0,0,4,15,6,12,1,0,0
1080,0,5.0,0.0,3.2,1.1,57.0,15,13.0,8.0,16.7,0.0,1.0,1.0,0,18,12,5,12,1,0,0
1081,11,2.0,2.0,2.9,0.1,55.0,12,30.0,10.0,15.4,0.0,0.0,0.0,1,17,17,5,12,0,0,1
1082,22,3.0,1.0,3.0,2.2,74.0,15,18.0,5.0,14.8,0.0,0.0,0.0,0,2,14,6,12,1,0,0
1083,32,4.0,0.0,1.9,0.9,53.0,15,15.0,6.0,15.4,1.0,0.0,0.0,1,4,15,5,12,1,0,0
1084,35,3.0,1.0,2.8,2.4,63.0,15,19.0,8.0,14.7,1.0,0.0,0.0,0,7,17,5,12,1,0,0
1085,36,0.0,2.0,1.4,1.0,75.0,12,18.0,2.0,18.7,2.0,0.0,0.0,1,19,14,6,12,0,1,0
1086,37,2.0,0.0,3.5,0.9,71.0,15,21.0,10.0,13.4,0.0,0.0,0.0,0,6,17,5,12,1,0,0
1087,1,3.0,0.0,2.9,1.0,63.0,15,26.0,9.0,15.1,0.0,0.0,0.0,1,1,12,5,12,1,0,0
1088,2,2.0,1.0,2.9,0.9,75.0,15,26.0,4.0,15.6,1.0,0.0,0.0,1,16,15,5,12,1,0,0
1089,3,1.0,3.0,1.3,1.1,55.0,12,18.0,3.0,17.3,0.0,0.0,0.0,0,11,16,6,12,0,1,0
1090,4,2.0,1.0,1.0,0.9,47.0,15,15.0,4.0,17.9,0.0,0.0,0.0,1,5,17,5,12,1,0,0
1091,5,2.0,2.0,2.4,0.3,75.0,15,24.0,9.0,16.6,0.0,0.0,0.0,0,14,12,5,12,0,0,1
1092,7,1.0,2.0,2.2,1.4,72.0,15,23.0,5.0,14.7,2.0,0.0,0.0,1,13,17,5,12,0,1,0
1093,8,3.0,0.0,1.3,0.5,57.0,12,14.0,7.0,18.9,0.0,0.0,0.0,0,0,16,6,12,1,0,0
1094,9,3.0,1.0,3.3,1.1,62.0,12,22.0,11.0,15.7,1.0,1.0,1.0,1,10,17,5,12,1,0,0
1095,10,2.0,3.0,1.5,2.6,38.0,12,6.0,2.0,19.0,1.0,0.0,1.0,0,19,19,4,12,0,1,0
1096,13,2.0,1.0,1.5,1.0,65.0,4,16.0,7.0,16.0,0.0,0.0,0.0,1,7,17,2,12,1,0,0
1097,14,6.0,1.0,2.8,1.1,70.0,15,22.0,11.0,16.1,1.0,0.0,0.0,0,1,16,6,12,1,0,0
1098,15,2.0,2.0,2.6,0.4,72.0,15,25.0,6.0,16.7,1.0,0.0,0.0,1,6,15,5,12,0,0,1
1099,17,0.0,2.0,2.4,0.3,67.0,15,18.0,4.0,15.2,0.0,0.0,1.0,0,17,16,6,12,0,1,0
1100,18,2.0,0.0,2.1,0.1,77.0,15,20.0,7.0,15.0,0.0,0.0,0.0,1,18,19,2,12,1,0,0
1101,19,1.0,0.0,2.4,0.8,67.0,15,17.0,6.0,21.1,2.0,0.0,1.0,0,10,17,5,12,1,0,0
1102,21,0.0,2.0,0.6,1.6,72.0,15,7.0,4.0,16.9,0.0,0.0,0.0,0,13,16,6,12,0,1,0
1103,20,3.0,0.0,2.6,0.3,67.0,15,19.0,11.0,18.3,2.0,1.0,1.0,1,0,20,2,12,1,0,0
1104,24,1.0,2.0,0.8,3.2,65.0,15,11.0,2.0,21.4,1.0,0.0,0.0,0,5,20,3,12,0,1,0
1105,25,4.0,0.0,2.4,1.1,47.0,12,13.0,4.0,17.5,0.0,1.0,1.0,1,11,20,3,12,1,0,0
1106,26,0.0,1.0,3.2,0.6,73.0,15,26.0,6.0,15.4,1.0,0.0,0.0,0,16,19,6,12,0,1,0
1107,27,5.0,0.0,2.8,0.3,73.0,15,23.0,9.0,15.9,1.0,0.0,0.0,1,14,18,2,12,1,0,0
1108,28,5.0,0.0,4.4,0.2,70.0,15,26.0,8.0,13.6,1.0,0.0,0.0,0,4,20,5,12,1,0,0
1109,29,2.0,1.0,0.7,1.6,71.0,12,8.0,4.0,15.8,1.0,0.0,0.0,1,2,18,2,12,1,0,0
1110,11,3.0,1.0,1.9,0.6,65.0,12,13.0,8.0,21.1,2.0,1.0,1.0,0,19,20,0,12,1,0,0
1111,22,2.0,5.0,0.9,2.9,72.0,12,16.0,5.0,19.8,1.0,0.0,0.0,1,10,16,6,12,0,1,0
1112,32,1.0,1.0,1.2,2.4,49.0,15,23.0,1.0,18.2,1.0,0.0,0.0,0,9,17,5,12,0,0,1
1113,33,1.0,0.0,1.3,0.9,58.0,0,13.0,5.0,17.7,0.0,0.0,0.0,1,0,17,5,12,1,0,0
1114,34,1.0,1.0,1.0,0.3,69.0,15,14.0,7.0,20.9,1.0,0.0,0.0,0,18,12,5,12,0,0,1
1115,36,1.0,1.0,1.4,1.2,54.0,12,6.0,2.0,20.6,0.0,0.0,1.0,1,11,16,6,12,0,0,1
1116,37,0.0,2.0,1.4,0.7,66.0,15,22.0,5.0,16.0,0.0,0.0,0.0,0,17,17,5,12,0,1,0
1117,2,2.0,0.0,2.9,0.3,69.0,12,14.0,4.0,15.9,0.0,1.0,1.0,1,8,15,5,12,1,0,0
1118,3,0.0,0.0,1.3,0.6,54.0,12,9.0,2.0,18.3,1.0,0.0,0.0,0,13,17,5,12,0,0,1
1119,5,1.0,0.0,0.9,0.7,52.0,12,11.0,5.0,20.1,0.0,0.0,0.0,0,16,15,5,12,1,0,0
1120,6,2.0,0.0,3.0,0.3,74.0,5,11.0,6.0,12.3,0.0,0.0,0.0,1,14,20,5,12,1,0,0
1121,8,3.0,1.0,2.7,0.8,46.0,15,18.0,6.0,15.1,1.0,0.0,0.0,0,5,16,6,12,1,0,0
1122,9,1.0,0.0,2.0,0.2,65.0,15,15.0,6.0,16.9,0.0,0.0,1.0,1,4,18,2,12,1,0,0
1123,10,4.0,0.0,0.7,0.1,71.0,15,13.0,6.0,19.1,2.0,0.0,0.0,1,6,19,6,12,1,0,0
1124,0,2.0,0.0,3.4,0.6,69.0,15,27.0,8.0,15.8,0.0,1.0,1.0,1,1,18,2,12,1,0,0
1125,15,4.0,1.0,3.5,1.2,44.0,15,7.0,5.0,13.4,0.0,0.0,1.0,0,11,16,6,12,1,0,0
1126,16,3.0,0.0,2.2,0.3,60.0,15,14.0,5.0,16.3,0.0,1.0,1.0,1,17,17,5,12,1,0,0
1127,7,3.0,1.0,1.0,1.0,71.0,15,16.0,7.0,17.9,0.0,0.0,0.0,0,7,20,2,12,1,0,0
1128,17,1.0,0.0,1.8,0.3,55.0,15,15.0,3.0,16.2,0.0,0.0,0.0,0,0,16,6,12,1,0,0
1129,18,2.0,1.0,0.5,1.5,63.0,15,10.0,3.0,20.4,0.0,0.0,0.0,1,18,12,5,12,1,0,0
1130,21,4.0,1.0,3.3,0.3,72.0,15,22.0,10.0,14.6,0.0,0.0,0.0,1,19,20,1,12,1,0,0
1131,19,0.0,2.0,1.3,1.7,66.0,12,23.0,6.0,18.7,1.0,0.0,0.0,1,13,16,6,12,0,1,0
1132,26,5.0,2.0,2.6,1.6,58.0,15,17.0,10.0,16.0,0.0,0.0,0.0,1,16,18,2,12,1,0,0
1133,20,3.0,0.0,2.2,0.3,54.0,4,7.0,6.0,15.3,0.0,1.0,1.0,0,8,20,5,12,1,0,0
1134,23,2.0,0.0,1.4,0.3,56.0,12,11.0,4.0,14.5,1.0,0.0,0.0,0,10,17,5,12,1,0,0
1135,24,1.0,2.0,2.1,0.1,71.0,15,29.0,7.0,18.9,1.0,0.0,0.0,1,9,12,5,12,0,1,0
1136,25,2.0,1.0,1.2,0.7,72.0,15,13.0,3.0,19.3,2.0,0.0,0.0,0,1,20,2,12,1,0,0
1137,27,2.0,0.0,1.7,0.9,68.0,16,20.0,3.0,14.6,1.0,0.0,0.0,0,6,12,5,12,1,0,0
1138,28,1.0,2.0,1.8,0.7,48.0,0,15.0,3.0,20.0,0.0,0.0,1.0,1,5,17,5,12,0,1,0
1139,29,4.0,3.0,1.5,2.2,82.0,15,15.0,6.0,20.0,1.0,0.0,0.0,0,14,20,4,12,1,0,0
1140,30,2.0,3.0,0.9,1.1,37.0,15,8.0,4.0,14.2,1.0,0.0,0.0,0,4,19,1,12,0,1,0
1141,31,5.0,0.0,2.5,1.1,67.0,15,21.0,11.0,15.6,0.0,0.0,0.0,1,7,16,6,12,1,0,0
1142,34,1.0,0.0,1.2,1.0,40.0,12,9.0,4.0,17.1,1.0,0.0,0.0,0,16,15,5,13,1,0,0
1143,35,4.0,0.0,2.8,0.4,59.0,12,18.0,7.0,14.0,0.0,0.0,0.0,1,6,15,5,13,1,0,0
1144,36,0.0,0.0,0.2,1.5,38.0,12,6.0,1.0,24.2,0.0,0.0,0.0,0,11,12,5,13,0,0,1
1145,1,1.0,0.0,0.8,1.2,45.0,3,11.0,3.0,18.2,1.0,0.0,0.0,1,17,12,5,13,1,0,0
1146,2,0.0,1.0,0.7,1.6,46.0,3,10.0,2.0,21.6,1.0,0.0,0.0,0,5,16,6,13,0,1,0
1147,3,4.0,1.0,3.1,1.1,65.0,12,16.0,7.0,11.5,0.0,0.0,0.0,1,14,17,5,13,1,0,0
1148,4,1.0,0.0,1.2,0.5,58.0,12,15.0,4.0,17.1,0.0,0.0,0.0,1,4,15,5,13,1,0,0
1149,6,3.0,1.0,1.8,4.7,25.0,3,8.0,4.0,13.0,0.0,0.0,0.0,0,0,17,5,13,1,0,0
1150,7,1.0,2.0,1.4,1.7,36.0,12,8.0,5.0,15.6,1.0,0.0,0.0,1,12,16,6,13,0,1,0
1151,8,1.0,0.0,1.1,0.8,57.0,12,9.0,2.0,14.6,0.0,0.0,0.0,1,2,20,2,13,1,0,0
1152,10,2.0,2.0,1.9,1.4,51.0,12,19.0,6.0,22.4,1.0,0.0,0.0,0,10,19,5,13,0,0,1
1153,13,0.0,0.0,1.7,0.6,54.0,12,15.0,3.0,20.0,1.0,0.0,0.0,1,16,17,5,13,0,0,1
1154,14,2.0,0.0,1.4,1.2,60.0,15,21.0,6.0,24.6,0.0,0.0,0.0,0,7,17,0,13,1,0,0
1155,17,0.0,2.0,1.0,1.5,48.0,12,6.0,3.0,12.7,0.0,0.0,0.0,0,17,20,2,13,0,1,0
1156,19,0.0,1.0,1.9,0.5,64.0,12,13.0,3.0,13.5,0.0,0.0,0.0,0,14,14,6,13,0,1,0
1157,20,2.0,1.0,1.2,1.7,44.0,8,10.0,5.0,15.3,0.0,0.0,0.0,1,5,14,6,13,1,0,0
1158,21,3.0,2.0,1.2,0.6,69.0,15,17.0,7.0,19.2,1.0,0.0,0.0,0,6,20,0,13,1,0,0
1159,23,2.0,1.0,0.7,0.7,33.0,12,5.0,2.0,11.2,0.0,0.0,0.0,1,11,12,5,13,1,0,0
1160,26,3.0,2.0,1.1,2.6,36.0,15,5.0,4.0,16.9,0.0,0.0,0.0,0,12,17,5,13,1,0,0
1161,28,2.0,0.0,1.3,1.2,55.0,15,13.0,4.0,20.7,1.0,0.0,0.0,0,2,19,2,13,1,0,0
1162,29,2.0,1.0,1.7,0.5,59.0,15,16.0,2.0,17.7,1.0,0.0,0.0,1,0,16,6,13,1,0,0
1163,30,0.0,1.0,0.8,1.0,68.0,15,16.0,3.0,22.0,2.0,0.0,0.0,0,4,20,4,13,0,1,0
1164,24,0.0,0.0,0.8,0.6,56.0,19,16.0,6.0,24.5,0.0,0.0,0.0,0,18,19,3,13,0,0,1
1165,0,2.0,1.0,1.5,1.8,47.0,15,7.0,5.0,20.8,0.0,1.0,1.0,1,10,20,4,13,1,0,0
1166,11,2.0,3.0,1.4,1.7,66.0,15,8.0,2.0,20.8,0.0,1.0,1.0,0,4,16,6,13,0,1,0
1167,22,0.0,3.0,1.5,1.2,57.0,6,23.0,5.0,18.2,1.0,0.0,0.0,1,17,20,0,13,0,1,0
1168,34,1.0,1.0,0.6,1.0,64.0,15,15.0,6.0,24.2,3.0,0.0,0.0,1,19,15,5,13,0,0,1
1169,35,1.0,3.0,0.7,1.4,52.0,19,9.0,4.0,19.4,1.0,0.0,0.0,0,18,12,5,13,0,1,0
1170,36,3.0,2.0,1.9,1.6,72.0,15,18.0,10.0,17.2,1.0,0.0,0.0,1,14,17,5,13,1,0,0
1171,37,2.0,2.0,0.8,1.8,38.0,12,7.0,4.0,15.7,0.0,0.0,0.0,0,5,12,5,13,0,0,1
1172,1,2.0,1.0,2.3,1.8,54.0,15,13.0,9.0,19.8,0.0,0.0,1.0,1,7,16,6,13,1,0,0
1173,2,2.0,1.0,3.0,1.6,51.0,15,18.0,6.0,16.1,1.0,0.0,0.0,0,2,12,5,13,1,0,0
1174,3,1.0,3.0,1.1,1.9,35.0,15,5.0,0.0,19.5,0.0,1.0,1.0,0,12,16,6,13,0,1,0
1175,4,0.0,0.0,0.9,1.2,59.0,15,12.0,5.0,16.5,0.0,0.0,0.0,1,6,15,5,13,0,0,1
1176,5,2.0,2.0,1.1,0.7,60.0,19,11.0,5.0,17.9,0.0,0.0,0.0,0,16,17,5,13,0,0,1
1177,6,2.0,2.0,1.1,1.1,45.0,3,10.0,7.0,20.7,1.0,0.0,0.0,1,0,20,2,13,0,0,1
1178,7,4.0,1.0,2.3,1.2,62.0,12,20.0,11.0,17.3,1.0,0.0,0.0,1,8,15,5,13,1,0,0
1179,8,1.0,3.0,0.7,2.5,36.0,16,6.0,2.0,21.4,0.0,0.0,0.0,0,11,16,6,13,0,1,0
1180,12,4.0,1.0,2.9,0.5,65.0,12,11.0,8.0,13.5,0.0,0.0,0.0,1,2,16,6,13,1,0,0
1181,13,2.0,0.0,2.6,0.7,64.0,12,16.0,7.0,18.6,3.0,0.0,0.0,0,14,20,2,13,1,0,0
1182,14,1.0,0.0,0.8,1.8,39.0,8,13.0,8.0,18.6,0.0,0.0,0.0,0,17,16,6,13,1,0,0
1183,15,2.0,1.0,2.4,0.8,56.0,15,19.0,4.0,18.5,2.0,1.0,1.0,1,4,15,5,13,1,0,0
1184,17,1.0,0.0,1.3,1.5,55.0,11,10.0,6.0,16.0,0.0,0.0,0.0,0,10,14,6,13,1,0,0
1185,18,3.0,0.0,1.9,2.2,49.0,15,14.0,6.0,18.1,0.0,1.0,1.0,0,8,12,5,13,1,0,0
1186,19,0.0,0.0,0.3,0.5,36.0,13,6.0,3.0,15.5,0.0,0.0,0.0,1,11,14,6,13,0,0,1
1187,20,3.0,1.0,1.0,1.7,54.0,15,13.0,4.0,16.9,2.0,0.0,0.0,0,6,20,2,13,1,0,0
1188,21,3.0,2.0,2.2,0.4,64.0,13,15.0,5.0,19.0,0.0,0.0,1.0,1,16,15,5,13,1,0,0
1189,23,0.0,2.0,2.3,1.7,54.0,17,14.0,4.0,18.0,1.0,0.0,0.0,0,0,16,6,13,0,1,0
1190,26,1.0,2.0,1.8,1.8,51.0,6,18.0,4.0,20.9,0.0,0.0,0.0,0,19,19,1,13,0,1,0
1191,27,2.0,1.0,2.5,1.4,43.0,12,12.0,2.0,21.1,0.0,2.0,2.0,1,18,17,5,13,1,0,0
1192,28,0.0,4.0,0.3,1.6,52.0,15,7.0,1.0,22.2,1.0,0.0,0.0,0,7,13,6,13,0,1,0
1193,24,0.0,2.0,0.5,0.5,37.0,19,12.0,1.0,25.5,1.0,0.0,0.0,1,12,20,2,13,0,1,0
1194,29,1.0,1.0,1.1,1.7,52.0,13,7.0,4.0,13.6,1.0,0.0,0.0,1,5,16,6,13,0,0,1
1195,0,4.0,0.0,2.2,1.0,46.0,12,10.0,4.0,17.6,0.0,1.0,1.0,1,5,16,6,13,1,0,0
1196,11,1.0,1.0,1.2,0.3,65.0,12,8.0,1.0,20.9,1.0,0.0,1.0,0,19,20,0,13,0,0,1
1197,22,1.0,2.0,2.5,1.1,71.0,12,21.0,3.0,17.0,3.0,0.0,1.0,1,6,15,5,13,0,1,0
1198,32,1.0,1.0,1.5,0.9,59.0,12,21.0,8.0,17.6,0.0,0.0,0.0,0,16,12,5,13,0,0,1
1199,33,1.0,0.0,1.2,0.6,42.0,12,9.0,4.0,23.8,2.0,1.0,1.0,1,10,15,5,13,1,0,0
1200,34,0.0,2.0,0.9,0.4,53.0,12,9.0,3.0,19.3,0.0,0.0,0.0,0,18,14,6,13,0,1,0
1201,35,1.0,1.0,0.9,1.9,55.0,12,16.0,4.0,22.3,1.0,0.0,0.0,1,0,20,0,13,0,0,1
1202,36,0.0,1.0,0.9,0.8,68.0,12,12.0,3.0,17.9,1.0,0.0,0.0,0,14,16,6,13,0,1,0
1203,37,1.0,1.0,0.7,1.2,34.0,3,7.0,2.0,21.6,0.0,0.0,0.0,1,11,16,6,13,0,0,1
1204,2,0.0,1.0,0.8,1.9,57.0,12,15.0,4.0,22.2,0.0,0.0,0.0,0,2,12,5,13,0,1,0
1205,3,3.0,1.0,3.6,0.8,42.0,12,21.0,11.0,17.5,2.0,0.0,0.0,1,4,14,6,13,1,0,0
1206,5,2.0,2.0,1.7,1.2,62.0,12,16.0,6.0,14.9,0.0,0.0,0.0,1,1,16,6,13,0,0,1
1207,6,2.0,1.0,1.4,0.9,47.0,12,11.0,6.0,21.9,1.0,1.0,1.0,1,17,19,2,13,1,0,0
1208,7,2.0,1.0,1.4,2.2,28.0,12,10.0,6.0,16.9,0.0,1.0,1.0,0,12,17,5,13,1,0,0
1209,8,1.0,1.0,1.4,0.3,66.0,12,24.0,8.0,20.8,2.0,0.0,0.0,1,7,14,6,13,0,0,1
1210,10,4.0,1.0,1.9,0.8,72.0,12,22.0,10.0,21.0,2.0,0.0,0.0,1,14,17,3,13,1,0,0
1211,13,0.0,2.0,0.7,1.5,51.0,12,10.0,4.0,20.8,1.0,0.0,0.0,0,0,20,2,13,0,1,0
1212,15,0.0,2.0,1.3,1.9,47.0,3,9.0,4.0,20.0,0.0,0.0,0.0,0,11,16,6,13,0,1,0
1213,17,0.0,0.0,1.0,1.3,64.0,12,16.0,5.0,20.9,1.0,0.0,0.0,1,19,17,5,13,0,0,1
1214,18,2.0,0.0,0.6,0.9,39.0,3,9.0,3.0,17.9,1.0,0.0,0.0,0,5,20,0,13,1,0,0
1215,20,1.0,1.0,1.1,2.1,56.0,8,14.0,5.0,19.8,0.0,0.0,0.0,0,7,14,6,13,0,0,1
1216,21,2.0,0.0,1.6,0.6,28.0,3,12.0,6.0,18.3,1.0,0.0,0.0,1,12,16,6,13,1,0,0
1217,23,1.0,1.0,1.7,0.4,61.0,12,11.0,5.0,21.2,0.0,1.0,1.0,0,17,20,4,13,0,0,1
1218,25,3.0,0.0,1.0,0.4,62.0,12,12.0,6.0,17.3,1.0,0.0,0.0,0,4,20,1,13,1,0,0
1219,26,5.0,2.0,2.5,1.8,68.0,12,18.0,9.0,19.9,3.0,1.0,1.0,1,2,15,5,13,1,0,0
1220,27,3.0,0.0,2.3,0.5,66.0,12,13.0,5.0,17.9,1.0,1.0,1.0,0,1,20,3,13,1,0,0
1221,28,2.0,2.0,1.5,1.6,48.0,12,8.0,4.0,19.3,0.0,0.0,0.0,1,16,20,0,13,0,0,1
1222,29,2.0,0.0,2.2,0.6,59.0,12,17.0,5.0,18.0,1.0,0.0,0.0,0,6,20,3,13,1,0,0
1223,30,1.0,1.0,0.6,1.5,57.0,12,11.0,4.0,19.9,0.0,0.0,0.0,1,18,18,2,13,0,0,1
1224,31,2.0,0.0,1.3,0.8,54.0,12,6.0,2.0,16.8,0.0,1.0,1.0,0,10,16,6,13,1,0,0
1225,11,1.0,3.0,1.2,1.6,75.0,12,17.0,4.0,20.2,1.0,0.0,0.0,1,6,17,5,13,0,1,0
1226,22,3.0,2.0,1.5,2.5,47.0,12,6.0,2.0,18.2,0.0,1.0,1.0,0,4,12,5,13,1,0,0
1227,32,1.0,6.0,0.9,3.4,39.0,12,4.0,1.0,25.4,0.0,1.0,1.0,1,17,16,6,13,0,1,0
1228,33,4.0,1.0,2.3,0.9,63.0,12,27.0,11.0,20.5,0.0,0.0,1.0,0,14,20,5,13,1,0,0
1229,34,0.0,0.0,0.6,0.2,51.0,12,14.0,4.0,17.9,0.0,0.0,0.0,1,5,17,5,13,0,0,1
1230,35,0.0,1.0,0.4,1.0,54.0,8,8.0,2.0,19.9,0.0,0.0,0.0,1,0,16,6,13,0,1,0
1231,36,3.0,1.0,1.5,0.4,45.0,12,13.0,5.0,21.1,2.0,0.0,0.0,0,7,12,5,13,1,0,0
1232,1,3.0,2.0,2.1,0.5,50.0,13,15.0,6.0,16.2,0.0,0.0,0.0,0,16,14,6,13,1,0,0
1233,2,3.0,1.0,1.7,2.0,60.0,12,15.0,6.0,19.3,0.0,0.0,0.0,0,18,17,5,13,1,0,0
1234,3,0.0,0.0,0.6,1.3,46.0,12,11.0,2.0,17.2,1.0,0.0,0.0,1,12,17,5,13,0,0,1
1235,5,6.0,2.0,3.6,1.8,41.0,12,25.0,13.0,15.9,0.0,1.0,1.0,1,9,16,6,13,1,0,0
1236,6,2.0,2.0,1.7,0.9,46.0,12,9.0,4.0,12.7,0.0,0.0,0.0,0,10,12,5,13,0,0,1
1237,7,1.0,0.0,1.5,0.5,58.0,12,11.0,3.0,17.3,0.0,0.0,0.0,1,19,20,1,13,1,0,0
1238,8,2.0,1.0,2.1,1.4,48.0,12,18.0,8.0,18.5,0.0,1.0,1.0,1,1,20,4,13,1,0,0
1239,10,0.0,0.0,1.1,1.2,35.0,12,8.0,4.0,17.3,2.0,0.0,0.0,0,11,16,6,13,0,0,1
1240,9,2.0,1.0,1.7,0.9,62.0,12,15.0,5.0,15.5,1.0,0.0,0.0,0,8,20,2,13,1,0,0
1241,13,0.0,0.0,1.6,0.9,57.0,12,14.0,3.0,18.2,1.0,0.0,0.0,0,0,17,5,13,0,0,1
1242,14,9.0,0.0,4.7,0.5,74.0,12,23.0,13.0,17.1,1.0,1.0,1.0,1,16,20,1,13,1,0,0
1243,15,3.0,3.0,1.8,1.5,61.0,12,14.0,5.0,15.2,1.0,0.0,0.0,1,7,20,5,13,0,0,1
1244,17,3.0,1.0,1.7,0.4,71.0,12,14.0,6.0,19.1,0.0,1.0,1.0,1,14,19,6,13,1,0,0
1245,18,0.0,0.0,0.4,1.1,43.0,12,11.0,4.0,25.2,1.0,0.0,0.0,0,5,16,6,13,0,0,1
1246,21,0.0,0.0,0.9,0.9,63.0,12,11.0,1.0,18.4,0.0,0.0,0.0,0,6,20,2,13,0,0,1
1247,19,2.0,0.0,1.7,1.3,34.0,12,7.0,5.0,17.5,0.0,1.0,1.0,0,12,16,6,13,1,0,0
1248,20,1.0,0.0,1.5,0.6,61.0,12,15.0,4.0,18.0,0.0,0.0,0.0,1,18,19,6,13,1,0,0
1249,23,2.0,1.0,1.5,1.2,57.0,12,15.0,7.0,18.4,0.0,0.0,0.0,1,4,19,6,13,1,0,0
1250,24,3.0,1.0,2.1,0.9,53.0,12,12.0,7.0,15.0,0.0,0.0,0.0,0,17,16,6,13,1,0,0
1251,26,0.0,0.0,1.2,0.3,56.0,12,16.0,4.0,18.4,3.0,0.0,0.0,0,9,14,6,13,0,0,1
1252,28,3.0,1.0,1.7,0.5,59.0,12,17.0,6.0,21.5,0.0,1.0,1.0,0,1,14,6,13,1,0,0
1253,29,1.0,2.0,0.2,0.9,53.0,12,4.0,1.0,12.3,0.0,0.0,0.0,1,10,18,1,13,0,1,0
1254,27,2.0,4.0,1.9,2.7,53.0,12,18.0,2.0,15.5,1.0,0.0,0.0,1,11,20,3,13,0,1,0
1255,30,1.0,1.0,0.9,0.9,57.0,12,13.0,6.0,21.7,2.0,0.0,0.0,1,8,18,1,13,0,0,1
1256,31,2.0,1.0,2.0,0.9,43.0,12,8.0,3.0,18.6,0.0,1.0,1.0,0,19,16,6,13,1,0,0
1257,35,1.0,1.0,0.3,1.3,33.0,12,8.0,5.0,24.8,0.0,0.0,0.0,1,11,16,6,14,0,0,1
1258,36,2.0,2.0,1.2,1.5,38.0,17,19.0,4.0,17.1,0.0,0.0,0.0,0,16,16,6,14,0,0,1
1259,37,1.0,0.0,0.3,0.5,54.0,12,7.0,3.0,20.6,0.0,0.0,0.0,1,6,15,5,14,1,0,0
1260,2,0.0,1.0,0.7,1.5,48.0,17,16.0,4.0,20.0,0.0,0.0,0.0,1,2,15,5,14,0,1,0
1261,3,1.0,4.0,1.1,3.1,35.0,17,12.0,5.0,19.5,0.0,0.0,0.0,0,13,17,5,14,0,1,0
1262,6,1.0,3.0,0.6,3.2,35.0,4,8.0,2.0,20.5,0.0,0.0,0.0,0,5,12,5,14,0,1,0
1263,7,2.0,3.0,0.9,0.5,38.0,16,10.0,4.0,19.2,1.0,0.0,0.0,1,10,17,5,14,0,1,0
1264,8,0.0,1.0,0.8,1.2,55.0,12,16.0,4.0,22.3,1.0,0.0,0.0,1,7,19,2,14,0,1,0
1265,9,0.0,1.0,0.3,1.8,29.0,17,10.0,2.0,22.6,0.0,0.0,0.0,0,0,15,5,14,0,1,0
1266,10,3.0,2.0,1.7,2.1,36.0,17,11.0,4.0,20.8,2.0,0.0,0.0,0,18,15,5,14,1,0,0
1267,12,0.0,1.0,0.2,1.8,23.0,20,6.0,1.0,25.7,0.0,0.0,0.0,1,12,19,2,14,0,1,0
1268,13,0.0,0.0,0.5,0.5,46.0,17,11.0,2.0,22.3,0.0,0.0,0.0,1,4,15,5,14,0,0,1
1269,16,1.0,3.0,1.0,2.1,20.0,20,6.0,4.0,15.3,0.0,0.0,0.0,0,12,17,5,14,0,1,0
1270,18,1.0,1.0,0.9,3.0,45.0,16,12.0,8.0,16.4,0.0,0.0,0.0,0,6,14,6,14,0,0,1
1271,19,1.0,0.0,0.5,1.9,36.0,16,10.0,3.0,23.4,1.0,0.0,0.0,1,13,14,6,14,1,0,0
1272,20,2.0,2.0,3.0,1.7,37.0,16,15.0,4.0,18.1,2.0,0.0,0.0,0,2,15,5,14,0,0,1
1273,21,0.0,2.0,0.3,1.5,30.0,4,7.0,2.0,23.6,1.0,0.0,0.0,0,11,17,5,14,0,1,0
